DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-09-18                18:28:21.815              260.43636361              6250.472727               261.43636361              1442600901.816            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8988859612E+000         1.9521631821E+000         5.1042867183E+002         5.2794543754E+002         2.1508767285E+000         2.6136259735E+000         
2015-09-18                18:28:23.292              260.43638071              6250.473137               261.43638071              1442600903.293            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8988553071E+000         1.9521631821E+000         5.1042867183E+002         5.2794543754E+002         2.1508767285E+000         2.6136259735E+000         
2015-09-18                18:28:24.224              260.43639149              6250.473396               261.43639149              1442600904.225            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8988553071E+000         1.9521631821E+000         5.0877512547E+002         5.2794543754E+002         2.1508767285E+000         2.6136259735E+000         
2015-09-18                18:28:24.746              260.43639752              6250.473541               261.43639752              1442600904.746            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8988553071E+000         1.9521354004E+000         5.0877512547E+002         5.2623637027E+002         2.1497339856E+000         2.6123182918E+000         
2015-09-18                18:28:26.200              260.43641436              6250.473945               261.43641436              1442600906.201            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8986437410E+000         1.9521354004E+000         5.0877512547E+002         5.2623637027E+002         2.1497339856E+000         2.6123182918E+000         
2015-09-18                18:28:27.125              260.43642507              6250.474202               261.43642507              1442600907.126            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8986437410E+000         1.9521354004E+000         5.0715163971E+002         5.2623637027E+002         2.1497339856E+000         2.6123182918E+000         
2015-09-18                18:28:27.647              260.43643110              6250.474346               261.43643110              1442600907.647            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8986437410E+000         1.9519321817E+000         5.0715163971E+002         5.2456183988E+002         2.1520005073E+000         2.6149118795E+000         
2015-09-18                18:28:29.105              260.43644799              6250.474752               261.43644799              1442600909.106            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8993232061E+000         1.9519321817E+000         5.0715163971E+002         5.2456183988E+002         2.1520005073E+000         2.6149118795E+000         
2015-09-18                18:28:30.055              260.43645897              6250.475015               261.43645897              1442600910.055            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8993232061E+000         1.9519321817E+000         5.0560434864E+002         5.2456183988E+002         2.1520005073E+000         2.6149118795E+000         
2015-09-18                18:28:30.572              260.43646497              6250.475159               261.43646497              1442600910.573            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8993232061E+000         1.9526541282E+000         5.0560434864E+002         5.2296906541E+002         2.1515750451E+000         2.6144250447E+000         
2015-09-18                18:28:32.032              260.43648185              6250.475564               261.43648185              1442600912.032            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8990145519E+000         1.9526541282E+000         5.0560434864E+002         5.2296906541E+002         2.1515750451E+000         2.6144250447E+000         
2015-09-18                18:28:32.961              260.43649262              6250.475823               261.43649262              1442600912.962            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         1.8990145519E+000         1.9526541282E+000         5.0407143358E+002         5.2296906541E+002         2.1515750451E+000         2.6144250447E+000         
