DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-20                22:14:35.299              292.59346411              7022.243139               293.59346411              1445379275.299            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9244155860E+000         1.9405175003E+000         4.7391921192E+002         4.7894337102E+002         6.7492470419E-001         8.5576343882E-001         
2015-10-20                22:14:36.232              292.59347491              7022.243398               293.59347491              1445379276.232            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9244155860E+000         1.9405175003E+000         4.7314960269E+002         4.7894337102E+002         6.7492470419E-001         8.5576343882E-001         
2015-10-20                22:14:36.744              292.59348084              7022.243540               293.59348084              1445379276.745            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9244155860E+000         1.9410449866E+000         4.7314960269E+002         4.7814664481E+002         6.7309783786E-001         8.5349493740E-001         
2015-10-20                22:14:38.188              292.59349756              7022.243941               293.59349756              1445379278.189            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9248861256E+000         1.9410449866E+000         4.7314960269E+002         4.7814664481E+002         6.7309783786E-001         8.5349493740E-001         
2015-10-20                22:14:39.128              292.59350844              7022.244202               293.59350844              1445379279.129            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9248861256E+000         1.9410449866E+000         4.7241940280E+002         4.7814664481E+002         6.7309783786E-001         8.5349493740E-001         
2015-10-20                22:14:39.648              292.59351444              7022.244347               293.59351444              1445379279.648            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9248861256E+000         1.9414794788E+000         4.7241940280E+002         4.7739669814E+002         6.7169928805E-001         8.5175812733E-001         
2015-10-20                22:14:41.095              292.59353120              7022.244749               293.59353120              1445379281.096            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9252821345E+000         1.9414794788E+000         4.7241940280E+002         4.7739669814E+002         6.7169928805E-001         8.5175812733E-001         
2015-10-20                22:14:42.016              292.59354186              7022.245005               293.59354186              1445379282.017            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9252821345E+000         1.9414794788E+000         4.7170658961E+002         4.7739669814E+002         6.7169928805E-001         8.5175812733E-001         
2015-10-20                22:14:42.529              292.59354780              7022.245147               293.59354780              1445379282.530            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9252821345E+000         1.9418368389E+000         4.7170658961E+002         4.7666377679E+002         6.6971630556E-001         8.4929528038E-001         
2015-10-20                22:14:43.970              292.59356447              7022.245547               293.59356447              1445379283.970            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9252964150E+000         1.9418368389E+000         4.7170658961E+002         4.7666377679E+002         6.6971630556E-001         8.4929528038E-001         
2015-10-20                22:14:44.907              292.59357532              7022.245808               293.59357532              1445379284.908            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9252964150E+000         1.9418368389E+000         4.7103207258E+002         4.7666377679E+002         6.6971630556E-001         8.4929528038E-001         
2015-10-20                22:14:45.411              292.59358116              7022.245948               293.59358116              1445379285.412            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9252964150E+000         1.9418050029E+000         4.7103207258E+002         4.7596834209E+002         6.6798181001E-001         8.4714081119E-001         
2015-10-20                22:14:46.845              292.59359775              7022.246346               293.59359775              1445379286.846            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9259437679E+000         1.9418050029E+000         4.7103207258E+002         4.7596834209E+002         6.6798181001E-001         8.4714081119E-001         
2015-10-20                22:14:47.772              292.59360847              7022.246603               293.59360847              1445379287.772            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9259437679E+000         1.9418050029E+000         4.7034941090E+002         4.7596834209E+002         6.6798181001E-001         8.4714081119E-001         
2015-10-20                22:14:48.289              292.59361446              7022.246747               293.59361446              1445379288.289            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9259437679E+000         1.9424342592E+000         4.7034941090E+002         4.7527146658E+002         6.6781568377E-001         8.4693444898E-001         
2015-10-20                22:14:49.736              292.59363122              7022.247149               293.59363122              1445379289.737            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9259499437E+000         1.9424342592E+000         4.7034941090E+002         4.7527146658E+002         6.6781568377E-001         8.4693444898E-001         
2015-10-20                22:14:50.674              292.59364207              7022.247410               293.59364207              1445379290.675            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9259499437E+000         1.9424342592E+000         4.6968538791E+002         4.7527146658E+002         6.6781568377E-001         8.4693444898E-001         
2015-10-20                22:14:51.187              292.59364800              7022.247552               293.59364800              1445379291.187            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9259499437E+000         1.9424322505E+000         4.6968538791E+002         4.7459803904E+002         6.6731974499E-001         8.4631838101E-001         
2015-10-20                22:14:52.621              292.59366461              7022.247951               293.59366461              1445379292.622            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9262821291E+000         1.9424322505E+000         4.6968538791E+002         4.7459803904E+002         6.6731974499E-001         8.4631838101E-001         
2015-10-20                22:14:53.536              292.59367519              7022.248204               293.59367519              1445379293.536            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9262821291E+000         1.9424322505E+000         4.6906434932E+002         4.7459803904E+002         6.6731974499E-001         8.4631838101E-001         
2015-10-20                22:14:54.039              292.59368102              7022.248344               293.59368102              1445379294.040            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9262821291E+000         1.9427464563E+000         4.6906434932E+002         4.7396430642E+002         6.6614241168E-001         8.4485579348E-001         
2015-10-20                22:14:55.469              292.59369756              7022.248741               293.59369756              1445379295.469            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9265164719E+000         1.9427464563E+000         4.6906434932E+002         4.7396430642E+002         6.6614241168E-001         8.4485579348E-001         
2015-10-20                22:14:56.405              292.59370840              7022.249002               293.59370840              1445379296.406            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9265164719E+000         1.9427464563E+000         4.6844805926E+002         4.7396430642E+002         6.6614241168E-001         8.4485579348E-001         
2015-10-20                22:14:56.913              292.59371427              7022.249143               293.59371427              1445379296.913            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9265164719E+000         1.9429708330E+000         4.6844805926E+002         4.7333802066E+002         6.6635798874E-001         8.4512361012E-001         
2015-10-20                22:14:58.338              292.59373076              7022.249538               293.59373076              1445379298.338            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9268718992E+000         1.9429708330E+000         4.6844805926E+002         4.7333802066E+002         6.6635798874E-001         8.4512361012E-001         
2015-10-20                22:14:59.256              292.59374139              7022.249793               293.59374139              1445379299.256            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9268718992E+000         1.9429708330E+000         4.6775126543E+002         4.7333802066E+002         6.6635798874E-001         8.4512361012E-001         
2015-10-20                22:14:59.769              292.59374733              7022.249936               293.59374733              1445379299.769            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9268718992E+000         1.9433225187E+000         4.6775126543E+002         4.7263194206E+002         6.6559794675E-001         8.4417937598E-001         
2015-10-20                22:15:01.230              292.59376424              7022.250342               293.59376424              1445379301.230            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9274190260E+000         1.9433225187E+000         4.6775126543E+002         4.7263194206E+002         6.6559794675E-001         8.4417937598E-001         
2015-10-20                22:15:02.155              292.59377495              7022.250599               293.59377495              1445379302.156            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9274190260E+000         1.9433225187E+000         4.6716273140E+002         4.7263194206E+002         6.6559794675E-001         8.4417937598E-001         
2015-10-20                22:15:02.668              292.59378089              7022.250741               293.59378089              1445379302.669            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9274190260E+000         1.9438696777E+000         4.6716273140E+002         4.7203589260E+002         6.6598540834E-001         8.4466074222E-001         
2015-10-20                22:15:04.088              292.59379731              7022.251136               293.59379731              1445379304.088            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9274927911E+000         1.9438696777E+000         4.6716273140E+002         4.7203589260E+002         6.6598540834E-001         8.4466074222E-001         
2015-10-20                22:15:05.003              292.59380792              7022.251390               293.59380792              1445379305.004            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9274927911E+000         1.9438696777E+000         4.6649747499E+002         4.7203589260E+002         6.6598540834E-001         8.4466074222E-001         
2015-10-20                22:15:05.513              292.59381381              7022.251531               293.59381381              1445379305.513            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9274927911E+000         1.9439369801E+000         4.6649747499E+002         4.7136159829E+002         6.6502835574E-001         8.4347171930E-001         
2015-10-20                22:15:06.938              292.59383031              7022.251927               293.59383031              1445379306.939            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9275098799E+000         1.9439369801E+000         4.6649747499E+002         4.7136159829E+002         6.6502835574E-001         8.4347171930E-001         
2015-10-20                22:15:07.849              292.59384086              7022.252181               293.59384086              1445379307.850            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9275098799E+000         1.9439369801E+000         4.6589372034E+002         4.7136159829E+002         6.6502835574E-001         8.4347171930E-001         
2015-10-20                22:15:08.362              292.59384679              7022.252323               293.59384679              1445379308.363            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9275098799E+000         1.9439434184E+000         4.6589372034E+002         4.7074835836E+002         6.6511832837E-001         8.4358350240E-001         
2015-10-20                22:15:09.813              292.59386359              7022.252726               293.59386359              1445379309.814            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9277797263E+000         1.9439434184E+000         4.6589372034E+002         4.7074835836E+002         6.6511832837E-001         8.4358350240E-001         
2015-10-20                22:15:10.746              292.59387438              7022.252985               293.59387438              1445379310.746            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9277797263E+000         1.9439434184E+000         4.6526926433E+002         4.7074835836E+002         6.6511832837E-001         8.4358350240E-001         
2015-10-20                22:15:11.282              292.59388058              7022.253134               293.59388058              1445379311.282            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9277797263E+000         1.9442053939E+000         4.6526926433E+002         4.7011439449E+002         6.6421156988E-001         8.4245690678E-001         
2015-10-20                22:15:12.729              292.59389733              7022.253536               293.59389733              1445379312.729            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9276949417E+000         1.9442053939E+000         4.6526926433E+002         4.7011439449E+002         6.6421156988E-001         8.4245690678E-001         
2015-10-20                22:15:13.657              292.59390807              7022.253794               293.59390807              1445379313.657            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9276949417E+000         1.9442053939E+000         4.6464179039E+002         4.7011439449E+002         6.6421156988E-001         8.4245690678E-001         
2015-10-20                22:15:14.177              292.59391410              7022.253938               293.59391410              1445379314.178            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9276949417E+000         1.9441274528E+000         4.6464179039E+002         4.6948261558E+002         6.6572593039E-001         8.4433837880E-001         
2015-10-20                22:15:15.615              292.59393073              7022.254338               293.59393073              1445379315.615            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9277896804E+000         1.9441274528E+000         4.6464179039E+002         4.6948261558E+002         6.6572593039E-001         8.4433837880E-001         
2015-10-20                22:15:16.536              292.59394139              7022.254593               293.59394139              1445379316.536            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9277896804E+000         1.9441274528E+000         4.6406589765E+002         4.6948261558E+002         6.6572593039E-001         8.4433837880E-001         
2015-10-20                22:15:17.052              292.59394737              7022.254737               293.59394737              1445379317.053            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9277896804E+000         1.9442311687E+000         4.6406589765E+002         4.6890312708E+002         6.6486758240E-001         8.4327197101E-001         
2015-10-20                22:15:18.483              292.59396394              7022.255134               293.59396394              1445379318.484            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9284067425E+000         1.9442311687E+000         4.6406589765E+002         4.6890312708E+002         6.6486758240E-001         8.4327197101E-001         
2015-10-20                22:15:19.404              292.59397459              7022.255390               293.59397459              1445379319.405            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9284067425E+000         1.9442311687E+000         4.6354976719E+002         4.6890312708E+002         6.6486758240E-001         8.4327197101E-001         
2015-10-20                22:15:19.918              292.59398054              7022.255533               293.59398054              1445379319.919            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9284067425E+000         1.9448503121E+000         4.6354976719E+002         4.6838068179E+002         6.6547052852E-001         8.4402107439E-001         
2015-10-20                22:15:21.358              292.59399721              7022.255933               293.59399721              1445379321.359            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9284679980E+000         1.9448503121E+000         4.6354976719E+002         4.6838068179E+002         6.6547052852E-001         8.4402107439E-001         
2015-10-20                22:15:22.278              292.59400785              7022.256188               293.59400785              1445379322.278            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9284679980E+000         1.9448503121E+000         4.6300031581E+002         4.6838068179E+002         6.6547052852E-001         8.4402107439E-001         
2015-10-20                22:15:22.798              292.59401387              7022.256333               293.59401387              1445379322.798            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9284679980E+000         1.9449084239E+000         4.6300031581E+002         4.6782442834E+002         6.6457331131E-001         8.4290635722E-001         
2015-10-20                22:15:24.224              292.59403038              7022.256729               293.59403038              1445379324.225            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9288696013E+000         1.9449084239E+000         4.6300031581E+002         4.6782442834E+002         6.6457331131E-001         8.4290635722E-001         
2015-10-20                22:15:25.154              292.59404115              7022.256987               293.59404115              1445379325.155            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9288696013E+000         1.9449084239E+000         4.6251234445E+002         4.6782442834E+002         6.6457331131E-001         8.4290635722E-001         
2015-10-20                22:15:25.671              292.59404713              7022.257131               293.59404713              1445379325.672            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9288696013E+000         1.9453222860E+000         4.6251234445E+002         4.6733396242E+002         6.6617961629E-001         8.4490201392E-001         
2015-10-20                22:15:27.102              292.59406369              7022.257529               293.59406369              1445379327.103            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9290687331E+000         1.9453222860E+000         4.6251234445E+002         4.6733396242E+002         6.6617961629E-001         8.4490201392E-001         
2015-10-20                22:15:28.023              292.59407434              7022.257784               293.59407434              1445379328.023            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9290687331E+000         1.9453222860E+000         4.6196275963E+002         4.6733396242E+002         6.6617961629E-001         8.4490201392E-001         
2015-10-20                22:15:28.532              292.59408024              7022.257926               293.59408024              1445379328.533            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9290687331E+000         1.9455401253E+000         4.6196275963E+002         4.6678362760E+002         6.6593819743E-001         8.4460208994E-001         
2015-10-20                22:15:29.957              292.59409672              7022.258321               293.59409672              1445379329.957            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9291464242E+000         1.9455401253E+000         4.6196275963E+002         4.6678362760E+002         6.6593819743E-001         8.4460208994E-001         
2015-10-20                22:15:30.888              292.59410751              7022.258580               293.59410751              1445379330.889            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9291464242E+000         1.9455401253E+000         4.6146090084E+002         4.6678362760E+002         6.6593819743E-001         8.4460208994E-001         
2015-10-20                22:15:31.398              292.59411341              7022.258722               293.59411341              1445379331.399            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9291464242E+000         1.9456138631E+000         4.6146090084E+002         4.6627518157E+002         6.6580915017E-001         8.4444176775E-001         
2015-10-20                22:15:32.828              292.59412997              7022.259119               293.59412997              1445379332.829            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9296030542E+000         1.9456138631E+000         4.6146090084E+002         4.6627518157E+002         6.6580915017E-001         8.4444176775E-001         
2015-10-20                22:15:33.759              292.59414073              7022.259378               293.59414073              1445379333.759            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9296030542E+000         1.9456138631E+000         4.6097544972E+002         4.6627518157E+002         6.6580915017E-001         8.4444176775E-001         
2015-10-20                22:15:34.270              292.59414666              7022.259520               293.59414666              1445379334.271            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9296030542E+000         1.9460664232E+000         4.6097544972E+002         4.6578233905E+002         6.6529900403E-001         8.4380797424E-001         
2015-10-20                22:15:35.723              292.59416347              7022.259923               293.59416347              1445379335.724            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9294451234E+000         1.9460664232E+000         4.6097544972E+002         4.6578233905E+002         6.6529900403E-001         8.4380797424E-001         
2015-10-20                22:15:36.671              292.59417444              7022.260187               293.59417444              1445379336.672            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9294451234E+000         1.9460664232E+000         4.6047784897E+002         4.6578233905E+002         6.6529900403E-001         8.4380797424E-001         
2015-10-20                22:15:37.184              292.59418037              7022.260329               293.59418037              1445379337.184            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9294451234E+000         1.9459044992E+000         4.6047784897E+002         4.6527877758E+002         6.6559686905E-001         8.4417803708E-001         
2015-10-20                22:15:38.625              292.59419706              7022.260729               293.59419706              1445379338.626            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9301576400E+000         1.9459044992E+000         4.6047784897E+002         4.6527877758E+002         6.6559686905E-001         8.4417803708E-001         
2015-10-20                22:15:39.552              292.59420778              7022.260987               293.59420778              1445379339.552            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9301576400E+000         1.9459044992E+000         4.6000669743E+002         4.6527877758E+002         6.6559686905E-001         8.4417803708E-001         
2015-10-20                22:15:40.059              292.59421365              7022.261128               293.59421365              1445379340.059            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9301576400E+000         1.9466185890E+000         4.6000669743E+002         4.6480140134E+002         6.6493769887E-001         8.4335908547E-001         
2015-10-20                22:15:41.494              292.59423027              7022.261526               293.59423027              1445379341.495            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9299608030E+000         1.9466185890E+000         4.6000669743E+002         4.6480140134E+002         6.6493769887E-001         8.4335908547E-001         
2015-10-20                22:15:42.411              292.59424088              7022.261781               293.59424088              1445379342.412            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9299608030E+000         1.9466185890E+000         4.5955277359E+002         4.6480140134E+002         6.6493769887E-001         8.4335908547E-001         
2015-10-20                22:15:42.917              292.59424674              7022.261922               293.59424674              1445379342.918            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9299608030E+000         1.9464293352E+000         4.5955277359E+002         4.6434544219E+002         6.6633979168E-001         8.4510100360E-001         
2015-10-20                22:15:44.367              292.59426351              7022.262324               293.59426351              1445379344.367            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9298513013E+000         1.9464293352E+000         4.5955277359E+002         4.6434544219E+002         6.6633979168E-001         8.4510100360E-001         
2015-10-20                22:15:45.296              292.59427427              7022.262582               293.59427427              1445379345.297            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9298513013E+000         1.9464293352E+000         4.5906167615E+002         4.6434544219E+002         6.6633979168E-001         8.4510100360E-001         
2015-10-20                22:15:45.809              292.59428020              7022.262725               293.59428020              1445379345.809            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9298513013E+000         1.9463235863E+000         4.5906167615E+002         4.6385058606E+002         6.6531366050E-001         8.4382618337E-001         
2015-10-20                22:15:47.265              292.59429705              7022.263129               293.59429705              1445379347.265            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9300652824E+000         1.9463235863E+000         4.5906167615E+002         4.6385058606E+002         6.6531366050E-001         8.4382618337E-001         
2015-10-20                22:15:48.190              292.59430777              7022.263386               293.59430777              1445379348.191            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9300652824E+000         1.9463235863E+000         4.5858348866E+002         4.6385058606E+002         6.6531366050E-001         8.4382618337E-001         
2015-10-20                22:15:48.710              292.59431378              7022.263531               293.59431378              1445379348.711            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9300652824E+000         1.9465254949E+000         4.5858348866E+002         4.6336337317E+002         6.6522500833E-001         8.4371604212E-001         
