DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-15                20:32:16.444              287.52241256              6900.537901               288.52241256              1444941136.445            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         2.0279029388E+000         2.5009220224E+000         5.4519739785E+002         5.4995212220E+002         5.5426403410E-001         7.0539465743E-001         
2015-10-15                20:32:17.075              287.52241985              6900.538076               288.52241985              1444941137.075            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         2.0279029388E+000         2.0422789177E+000         5.4519739785E+002         5.4992090376E+002         5.5318385445E-001         7.0404354480E-001         
2015-10-15                20:32:18.523              287.52243661              6900.538479               288.52243661              1444941138.523            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9044381467E+000         2.0422789177E+000         5.4519739785E+002         5.4992090376E+002         5.5318385445E-001         7.0404354480E-001         
2015-10-15                20:32:19.575              287.52244880              6900.538771               288.52244880              1444941139.576            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9044381467E+000         2.0422789177E+000         5.4526783033E+002         5.4992090376E+002         5.5318385445E-001         7.0404354480E-001         
2015-10-15                20:32:20.204              287.52245608              6900.538946               288.52245608              1444941140.205            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9044381467E+000         1.9178791442E+000         5.4526783033E+002         5.4997104303E+002         5.4939623468E-001         6.9930520262E-001         
2015-10-15                20:32:21.780              287.52247432              6900.539384               288.52247432              1444941141.781            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9035004490E+000         1.9178791442E+000         5.4526783033E+002         5.4997104303E+002         5.4939623468E-001         6.9930520262E-001         
2015-10-15                20:32:22.832              287.52248649              6900.539676               288.52248649              1444941142.833            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9035004490E+000         1.9178791442E+000         5.4530499170E+002         5.4997104303E+002         5.4939623468E-001         6.9930520262E-001         
2015-10-15                20:32:23.467              287.52249384              6900.539852               288.52249384              1444941143.468            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9035004490E+000         1.9169159771E+000         5.4530499170E+002         5.5000192377E+002         5.5164647660E-001         7.0212040503E-001         
2015-10-15                20:32:25.019              287.52251179              6900.540283               288.52251179              1444941145.019            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9042426910E+000         1.9169159771E+000         5.4530499170E+002         5.5000192377E+002         5.5164647660E-001         7.0212040503E-001         
2015-10-15                20:32:26.076              287.52252404              6900.540577               288.52252404              1444941146.077            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9042426910E+000         1.9169159771E+000         5.4500268568E+002         5.5000192377E+002         5.5164647660E-001         7.0212040503E-001         
2015-10-15                20:32:26.690              287.52253113              6900.540747               288.52253113              1444941146.690            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9042426910E+000         1.9177047554E+000         5.4500268568E+002         5.4971146394E+002         5.5276304760E-001         7.0351716619E-001         
2015-10-15                20:32:28.262              287.52254933              6900.541184               288.52254933              1444941148.262            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9036518532E+000         1.9177047554E+000         5.4500268568E+002         5.4971146394E+002         5.5276304760E-001         7.0351716619E-001         
2015-10-15                20:32:29.328              287.52256167              6900.541480               288.52256167              1444941149.328            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9036518532E+000         1.9177047554E+000         5.4482815681E+002         5.4971146394E+002         5.5276304760E-001         7.0351716619E-001         
