DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-15                21:32:20.009              287.56412047              6901.538891               288.56412047              1444944740.009            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8850729706E+000         1.9145488571E+000         4.4818177149E+002         4.5299945211E+002         7.0111108083E-001         8.8825289666E-001         
2015-10-15                21:32:20.933              287.56413117              6901.539148               288.56413117              1444944740.933            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8850729706E+000         1.9145488571E+000         5.0322681189E+002         4.5299945211E+002         7.0111108083E-001         8.8825289666E-001         
2015-10-15                21:32:21.447              287.56413713              6901.539291               288.56413713              1444944741.448            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8850729706E+000         1.9027326435E+000         5.0322681189E+002         5.0898868039E+002         7.5938918239E-001         9.6037610680E-001         
2015-10-15                21:32:22.898              287.56415391              6901.539694               288.56415391              1444944742.898            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8746720565E+000         1.9027326435E+000         5.0322681189E+002         5.0898868039E+002         7.5938918239E-001         9.6037610680E-001         
2015-10-15                21:32:23.835              287.56416477              6901.539954               288.56416477              1444944743.836            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8746720565E+000         1.9027326435E+000         5.8485181827E+002         5.0898868039E+002         7.5938918239E-001         9.6037610680E-001         
2015-10-15                21:32:24.349              287.56417072              6901.540097               288.56417072              1444944744.350            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8746720565E+000         1.8931953626E+000         5.8485181827E+002         5.9191483438E+002         7.8026952686E-001         9.8615610005E-001         
2015-10-15                21:32:25.792              287.56418742              6901.540498               288.56418742              1444944745.793            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8741502678E+000         1.8931953626E+000         5.8485181827E+002         5.9191483438E+002         7.8026952686E-001         9.8615610005E-001         
2015-10-15                21:32:26.717              287.56419812              6901.540755               288.56419812              1444944746.718            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8741502678E+000         1.8931953626E+000         5.8886257712E+002         5.9191483438E+002         7.8026952686E-001         9.8615610005E-001         
2015-10-15                21:32:27.227              287.56420403              6901.540897               288.56420403              1444944747.228            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8741502678E+000         1.8930194433E+000         5.8886257712E+002         5.9610887011E+002         7.8830149806E-001         9.9606429226E-001         
2015-10-15                21:32:28.677              287.56422080              6901.541299               288.56422080              1444944748.677            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8742491822E+000         1.8930194433E+000         5.8886257712E+002         5.9610887011E+002         7.8830149806E-001         9.9606429226E-001         
2015-10-15                21:32:29.592              287.56423139              6901.541553               288.56423139              1444944749.592            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8742491822E+000         1.8930194433E+000         5.8810577815E+002         5.9610887011E+002         7.8830149806E-001         9.9606429226E-001         
2015-10-15                21:32:30.108              287.56423737              6901.541697               288.56423737              1444944750.109            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8742491822E+000         1.8932738765E+000         5.8810577815E+002         5.9540203692E+002         7.9299485190E-001         1.0018518015E+000         
2015-10-15                21:32:31.540              287.56425395              6901.542095               288.56425395              1444944751.541            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8743795119E+000         1.8932738765E+000         5.8810577815E+002         5.9540203692E+002         7.9299485190E-001         1.0018518015E+000         
2015-10-15                21:32:32.453              287.56426451              6901.542348               288.56426451              1444944752.454            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8743795119E+000         1.8932738765E+000         5.8690149936E+002         5.9540203692E+002         7.9299485190E-001         1.0018518015E+000         
2015-10-15                21:32:32.960              287.56427037              6901.542489               288.56427037              1444944752.960            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8743795119E+000         1.8934931748E+000         5.8690149936E+002         5.9421636929E+002         7.9551809232E-001         1.0049626162E+000         
2015-10-15                21:32:34.394              287.56428697              6901.542887               288.56428697              1444944754.394            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8746369793E+000         1.8934931748E+000         5.8690149936E+002         5.9421636929E+002         7.9551809232E-001         1.0049626162E+000         
2015-10-15                21:32:35.311              287.56429758              6901.543142               288.56429758              1444944755.311            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8746369793E+000         1.8934931748E+000         5.8625562623E+002         5.9421636929E+002         7.9551809232E-001         1.0049626162E+000         
2015-10-15                21:32:35.834              287.56430363              6901.543287               288.56430363              1444944755.834            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8746369793E+000         1.8930501060E+000         5.8625562623E+002         5.9329360308E+002         7.3514049031E-001         9.3039714045E-001         
2015-10-15                21:32:37.278              287.56432035              6901.543688               288.56432035              1444944757.278            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8761143341E+000         1.8930501060E+000         5.8625562623E+002         5.9329360308E+002         7.3514049031E-001         9.3039714045E-001         
2015-10-15                21:32:38.197              287.56433100              6901.543944               288.56433100              1444944758.198            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8761143341E+000         1.8930501060E+000         5.8613672124E+002         5.9329360308E+002         7.3514049031E-001         9.3039714045E-001         
2015-10-15                21:32:38.703              287.56433684              6901.544084               288.56433684              1444944758.703            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8761143341E+000         1.8934432903E+000         5.8613672124E+002         5.9275363676E+002         7.0498810389E-001         8.9305878733E-001         
2015-10-15                21:32:40.135              287.56435343              6901.544482               288.56435343              1444944760.136            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8763053677E+000         1.8934432903E+000         5.8613672124E+002         5.9275363676E+002         7.0498810389E-001         8.9305878733E-001         
2015-10-15                21:32:41.073              287.56436428              6901.544743               288.56436428              1444944761.074            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8763053677E+000         1.8934432903E+000         5.8581487269E+002         5.9275363676E+002         7.0498810389E-001         8.9305878733E-001         
2015-10-15                21:32:41.586              287.56437022              6901.544885               288.56437022              1444944761.587            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8763053677E+000         1.8932035463E+000         5.8581487269E+002         5.9226306050E+002         6.9947945923E-001         8.8623003299E-001         
2015-10-15                21:32:43.020              287.56438682              6901.545284               288.56438682              1444944763.021            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8762227847E+000         1.8932035463E+000         5.8581487269E+002         5.9226306050E+002         6.9947945923E-001         8.8623003299E-001         
2015-10-15                21:32:43.953              287.56439760              6901.545543               288.56439760              1444944763.953            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8762227847E+000         1.8932035463E+000         5.8542981995E+002         5.9226306050E+002         6.9947945923E-001         8.8623003299E-001         
2015-10-15                21:32:44.473              287.56440362              6901.545687               288.56440362              1444944764.473            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8762227847E+000         1.8930075950E+000         5.8542981995E+002         5.9183080921E+002         6.9570305077E-001         8.8154733104E-001         
2015-10-15                21:32:45.920              287.56442037              6901.546089               288.56442037              1444944765.920            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8767846602E+000         1.8930075950E+000         5.8542981995E+002         5.9183080921E+002         6.9570305077E-001         8.8154733104E-001         
2015-10-15                21:32:46.839              287.56443102              6901.546344               288.56443102              1444944766.840            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8767846602E+000         1.8930075950E+000         5.8500852182E+002         5.9183080921E+002         6.9570305077E-001         8.8154733104E-001         
2015-10-15                21:32:47.345              287.56443687              6901.546485               288.56443687              1444944767.346            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8767846602E+000         1.8935032338E+000         5.8500852182E+002         5.9137774939E+002         6.9360557955E-001         8.7894603348E-001         
2015-10-15                21:32:48.792              287.56445362              6901.546887               288.56445362              1444944768.793            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8769127537E+000         1.8935032338E+000         5.8500852182E+002         5.9137774939E+002         6.9360557955E-001         8.7894603348E-001         
2015-10-15                21:32:49.717              287.56446433              6901.547144               288.56446433              1444944769.718            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8769127537E+000         1.8935032338E+000         5.8442932062E+002         5.9137774939E+002         6.9360557955E-001         8.7894603348E-001         
2015-10-15                21:32:50.224              287.56447020              6901.547285               288.56447020              1444944770.225            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8769127537E+000         1.8935755016E+000         5.8442932062E+002         5.9077055767E+002         6.9100773621E-001         8.7572371747E-001         
2015-10-15                21:32:51.654              287.56448675              6901.547682               288.56448675              1444944771.655            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8766587417E+000         1.8935755016E+000         5.8442932062E+002         5.9077055767E+002         6.9100773621E-001         8.7572371747E-001         
2015-10-15                21:32:52.578              287.56449743              6901.547938               288.56449743              1444944772.578            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8766587417E+000         1.8935755016E+000         5.8383802309E+002         5.9077055767E+002         6.9100773621E-001         8.7572371747E-001         
2015-10-15                21:32:53.078              287.56450323              6901.548077               288.56450323              1444944773.079            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8766587417E+000         1.8932736090E+000         5.8383802309E+002         5.9015549216E+002         6.8984422286E-001         8.7428035456E-001         
2015-10-15                21:32:54.551              287.56452027              6901.548486               288.56452027              1444944774.551            0                         963                       2.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8768798909E+000         1.8932736090E+000         5.8383802309E+002         5.9015549216E+002         6.8984422286E-001         8.7428035456E-001         
2015-10-15                21:32:55.492              287.56453116              6901.548748               288.56453116              1444944775.492            0                         963                       1.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8768798909E+000         1.8932736090E+000         5.8309770202E+002         5.9015549216E+002         6.8984422286E-001         8.7428035456E-001         
2015-10-15                21:32:56.012              287.56453718              6901.548892               288.56453718              1444944776.012            0                         963                       3.0000000000E+000         1.3000000000E+001         0.0000000000E+000         1.8768798909E+000         1.8934581189E+000         5.8309770202E+002         5.8939250154E+002         6.8782614856E-001         8.7177665178E-001         
