DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-15                18:23:53.375              287.43325667              6898.398160               288.43325667              1444933433.376            0                         963                       3.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8509590202E+000         1.9007279711E+000         5.2551054427E+002         5.4279248886E+002         2.0608032784E+000         2.5103166357E+000         
2015-10-15                18:23:54.871              287.43327397              6898.398575               288.43327397              1444933434.871            0                         963                       2.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8511354724E+000         1.9007279711E+000         5.2551054427E+002         5.4279248886E+002         2.0608032784E+000         2.5103166357E+000         
2015-10-15                18:23:55.825              287.43328501              6898.398840               288.43328501              1444933435.825            0                         963                       1.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8511354724E+000         1.9007279711E+000         5.2417498856E+002         5.4279248886E+002         2.0608032784E+000         2.5103166357E+000         
2015-10-15                18:23:56.346              287.43329105              6898.398985               288.43329105              1444933436.347            0                         963                       3.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8511354724E+000         1.9007975726E+000         5.2417498856E+002         5.4137430980E+002         2.0557013332E+000         2.5044506645E+000         
2015-10-15                18:23:57.809              287.43330797              6898.399391               288.43330797              1444933437.809            0                         963                       2.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8514501826E+000         1.9007975726E+000         5.2417498856E+002         5.4137430980E+002         2.0557013332E+000         2.5044506645E+000         
2015-10-15                18:23:58.749              287.43331885              6898.399653               288.43331885              1444933438.749            0                         963                       1.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8514501826E+000         1.9007975726E+000         5.2294314722E+002         5.4137430980E+002         2.0557013332E+000         2.5044506645E+000         
2015-10-15                18:23:59.266              287.43332485              6898.399796               288.43332485              1444933439.267            0                         963                       3.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8514501826E+000         1.9010341416E+000         5.2294314722E+002         5.4007209673E+002         2.0538014649E+000         2.5022658931E+000         
2015-10-15                18:24:00.750              287.43334201              6898.400208               288.43334201              1444933440.750            0                         963                       2.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8517209206E+000         1.9010341416E+000         5.2294314722E+002         5.4007209673E+002         2.0538014649E+000         2.5022658931E+000         
2015-10-15                18:24:01.690              287.43335289              6898.400469               288.43335289              1444933441.690            0                         963                       1.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8517209206E+000         1.9010341416E+000         5.2180859765E+002         5.4007209673E+002         2.0538014649E+000         2.5022658931E+000         
2015-10-15                18:24:02.211              287.43335894              6898.400614               288.43335894              1444933442.212            0                         963                       3.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8517209206E+000         1.9012470865E+000         5.2180859765E+002         5.3887793649E+002         2.0504421120E+000         2.4984022500E+000         
2015-10-15                18:24:03.655              287.43337565              6898.401016               288.43337565              1444933443.656            0                         963                       2.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8517167814E+000         1.9012470865E+000         5.2180859765E+002         5.3887793649E+002         2.0504421120E+000         2.4984022500E+000         
2015-10-15                18:24:04.595              287.43338652              6898.401276               288.43338652              1444933444.595            0                         963                       1.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8517167814E+000         1.9012470865E+000         5.2080656517E+002         5.3887793649E+002         2.0504421120E+000         2.4984022500E+000         
2015-10-15                18:24:05.114              287.43339252              6898.401421               288.43339252              1444933445.114            0                         963                       3.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8517167814E+000         1.9011663252E+000         5.2080656517E+002         5.3781677004E+002         2.0476144191E+000         2.4951495580E+000         
2015-10-15                18:24:06.591              287.43340962              6898.401831               288.43340962              1444933446.591            0                         963                       2.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8521888167E+000         1.9011663252E+000         5.2080656517E+002         5.3781677004E+002         2.0476144191E+000         2.4951495580E+000         
