DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-15                17:23:50.529              287.39155706              6897.397369               288.39155706              1444929830.530            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         2.0178691541E+000         2.5239609938E+000         4.4521905618E+002         4.5742904365E+002         1.6217425069E+000         1.9997299976E+000         
2015-10-15                17:23:51.046              287.39156304              6897.397513               288.39156304              1444929831.047            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         2.0178691541E+000         2.0603594407E+000         4.4521905618E+002         4.5668204488E+002         1.6262325941E+000         2.0050120527E+000         
2015-10-15                17:23:52.648              287.39158159              6897.397958               288.39158159              1444929832.649            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8885487365E+000         2.0603594407E+000         4.4521905618E+002         4.5668204488E+002         1.6262325941E+000         2.0050120527E+000         
2015-10-15                17:23:53.598              287.39159258              6897.398222               288.39159258              1444929833.599            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8885487365E+000         2.0603594407E+000         4.4520967908E+002         4.5668204488E+002         1.6262325941E+000         2.0050120527E+000         
2015-10-15                17:23:54.121              287.39159863              6897.398367               288.39159863              1444929834.122            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8885487365E+000         1.9283245299E+000         4.4520967908E+002         4.5667490987E+002         1.6224320292E+000         2.0005412220E+000         
2015-10-15                17:23:55.756              287.39161756              6897.398821               288.39161756              1444929835.757            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8888453593E+000         1.9283245299E+000         4.4520967908E+002         4.5667490987E+002         1.6224320292E+000         2.0005412220E+000         
2015-10-15                17:23:56.739              287.39162892              6897.399094               288.39162892              1444929836.739            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8888453593E+000         1.9283245299E+000         4.4483779426E+002         4.5667490987E+002         1.6224320292E+000         2.0005412220E+000         
2015-10-15                17:23:57.255              287.39163490              6897.399238               288.39163490              1444929837.255            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8888453593E+000         1.9286379226E+000         4.4483779426E+002         4.5629648102E+002         1.6270755388E+000         2.0060035344E+000         
2015-10-15                17:23:58.723              287.39165190              6897.399646               288.39165190              1444929838.724            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8879462706E+000         1.9286379226E+000         4.4483779426E+002         4.5629648102E+002         1.6270755388E+000         2.0060035344E+000         
2015-10-15                17:23:59.674              287.39166289              6897.399909               288.39166289              1444929839.674            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8879462706E+000         1.9286379226E+000         4.4509474753E+002         4.5629648102E+002         1.6270755388E+000         2.0060035344E+000         
