DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-20                18:44:06.321              292.44729538              7018.735089               293.44729538              1445366646.321            0                         963                       3.0000000000E+000         1.0000000000E+000         0.0000000000E+000         1.8628700274E+000         1.9118727374E+000         4.9831753540E+002         5.1425098302E+002         2.0087384910E+000         2.4503824203E+000         
2015-10-20                18:44:25.815              292.44752102              7018.740504               293.44752102              1445366665.816            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8793014833E+000         1.9115618211E+000         4.9831753540E+002         5.1424740179E+002         2.0087384910E+000         2.4503824203E+000         
2015-10-20                18:44:27.440              292.44753981              7018.740956               293.44753981              1445366667.440            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8793014833E+000         1.9115618211E+000         4.6475873103E+002         5.1424740179E+002         2.0087384910E+000         2.4503824203E+000         
2015-10-20                18:44:27.970              292.44754596              7018.741103               293.44754596              1445366667.971            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8793014833E+000         1.9237190801E+000         4.6475873103E+002         4.7819149032E+002         1.6345087220E+000         2.0147445848E+000         
2015-10-20                18:44:29.434              292.44756289              7018.741509               293.44756289              1445366669.434            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8800152529E+000         1.9237724186E+000         4.6475873103E+002         4.7820763919E+002         1.6345087220E+000         2.0147445848E+000         
2015-10-20                18:44:30.483              292.44757505              7018.741801               293.44757505              1445366670.484            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8800152529E+000         1.9237724186E+000         4.3123884762E+002         4.7820763919E+002         1.6345087220E+000         2.0147445848E+000         
2015-10-20                18:44:30.996              292.44758097              7018.741943               293.44758097              1445366670.996            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8800152529E+000         1.9198375097E+000         4.3123884762E+002         4.4240779499E+002         1.6323567308E+000         2.0122143114E+000         
2015-10-20                18:44:44.638              292.44773888              7018.745733               293.44773888              1445366684.639            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8798783003E+000         1.9198375097E+000         4.3123884762E+002         4.4240779499E+002         1.6323567308E+000         2.0122143114E+000         
2015-10-20                18:44:47.348              292.44777023              7018.746486               293.44777023              1445366687.348            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8798783003E+000         1.9198375097E+000         4.3072779865E+002         4.4240779499E+002         1.6323567308E+000         2.0122143114E+000         
2015-10-20                18:44:47.875              292.44777633              7018.746632               293.44777633              1445366687.875            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8798783003E+000         1.9196560135E+000         4.3072779865E+002         4.4187183252E+002         1.6311578833E+000         2.0108046003E+000         
2015-10-20                18:44:49.351              292.44779341              7018.747042               293.44779341              1445366689.351            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8797891635E+000         1.9196560135E+000         4.3072779865E+002         4.4187183252E+002         1.6311578833E+000         2.0108046003E+000         
2015-10-20                18:44:50.431              292.44780593              7018.747342               293.44780593              1445366690.432            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8797891635E+000         1.9196560135E+000         4.3072044163E+002         4.4187183252E+002         1.6311578833E+000         2.0108046003E+000         
2015-10-20                18:44:50.948              292.44781191              7018.747486               293.44781191              1445366690.949            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8797891635E+000         1.9195690045E+000         4.3072044163E+002         4.4186541076E+002         1.6326797406E+000         2.0125941193E+000         
2015-10-20                18:44:52.377              292.44782844              7018.747883               293.44782844              1445366692.377            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8801336115E+000         1.9195690045E+000         4.3072044163E+002         4.4186541076E+002         1.6326797406E+000         2.0125941193E+000         
2015-10-20                18:44:53.381              292.44784007              7018.748162               293.44784007              1445366693.382            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8801336115E+000         1.9195690045E+000         4.3072615550E+002         4.4186541076E+002         1.6326797406E+000         2.0125941193E+000         
2015-10-20                18:44:53.894              292.44784600              7018.748304               293.44784600              1445366693.894            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8801336115E+000         1.9199132085E+000         4.3072615550E+002         4.4186916030E+002         1.6305518209E+000         2.0100919038E+000         
2015-10-20                18:44:55.357              292.44786293              7018.748710               293.44786293              1445366695.357            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8800972626E+000         1.9199132085E+000         4.3072615550E+002         4.4186916030E+002         1.6305518209E+000         2.0100919038E+000         
2015-10-20                18:44:56.431              292.44787537              7018.749009               293.44787537              1445366696.432            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8800972626E+000         1.9199132085E+000         4.3070583464E+002         4.4186916030E+002         1.6305518209E+000         2.0100919038E+000         
2015-10-20                18:44:56.944              292.44788131              7018.749151               293.44788131              1445366696.945            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8800972626E+000         1.9198480772E+000         4.3070583464E+002         4.4184045952E+002         1.6304257538E+000         2.0099436528E+000         
2015-10-20                18:44:58.434              292.44789855              7018.749565               293.44789855              1445366698.435            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8804847017E+000         1.9198480772E+000         4.3070583464E+002         4.4184045952E+002         1.6304257538E+000         2.0099436528E+000         
2015-10-20                18:45:08.048              292.44800981              7018.752236               293.44800981              1445366708.048            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8804847017E+000         1.9198480772E+000         4.3071065611E+002         4.4184045952E+002         1.6304257538E+000         2.0099436528E+000         
2015-10-20                18:45:08.710              292.44801748              7018.752419               293.44801748              1445366708.710            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8804847017E+000         1.9202500076E+000         4.3071065611E+002         4.4184717156E+002         1.6310585910E+000         2.0106878395E+000         
2015-10-20                18:45:13.983              292.44807851              7018.753884               293.44807851              1445366713.983            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8801621240E+000         1.9202500076E+000         4.3071065611E+002         4.4184717156E+002         1.6310585910E+000         2.0106878395E+000         
