DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2015-10-20                19:44:39.651              292.48934782              7019.744348               293.48934782              1445370279.652            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785985781E+000         1.9192175852E+000         4.2326968278E+002         4.3440592514E+002         1.6598199310E+000         2.0444830646E+000         
2015-10-20                19:44:41.263              292.48936648              7019.744796               293.48936648              1445370281.264            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785985781E+000         1.9192620549E+000         4.2323675581E+002         4.3441818711E+002         1.6598199310E+000         2.0444830646E+000         
2015-10-20                19:44:41.782              292.48937249              7019.744940               293.48937249              1445370281.783            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785985781E+000         1.9190589492E+000         4.2323675581E+002         4.3438267884E+002         1.6593197755E+000         2.0438958172E+000         
2015-10-20                19:44:43.260              292.48938959              7019.745350               293.48938959              1445370283.261            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785114967E+000         1.9190402515E+000         4.2323675581E+002         4.3437752304E+002         1.6593197755E+000         2.0438958172E+000         
2015-10-20                19:44:44.312              292.48940177              7019.745642               293.48940177              1445370284.313            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785114967E+000         1.9190402515E+000         4.2321248098E+002         4.3437752304E+002         1.6593197755E+000         2.0438958172E+000         
2015-10-20                19:44:44.828              292.48940774              7019.745786               293.48940774              1445370284.829            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785114967E+000         1.9189475260E+000         4.2321248098E+002         4.3435156985E+002         1.6595165972E+000         2.0441269133E+000         
2015-10-20                19:44:46.292              292.48942469              7019.746192               293.48942469              1445370286.293            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8789186468E+000         1.9189475260E+000         4.2321248098E+002         4.3435156985E+002         1.6595165972E+000         2.0441269133E+000         
2015-10-20                19:44:47.233              292.48943558              7019.746454               293.48943558              1445370287.234            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8789186468E+000         1.9189475260E+000         4.2322072821E+002         4.3435156985E+002         1.6595165972E+000         2.0441269133E+000         
2015-10-20                19:44:47.756              292.48944163              7019.746599               293.48944163              1445370287.757            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8789186468E+000         1.9193363035E+000         4.2322072821E+002         4.3435255294E+002         1.6571365604E+000         2.0413322550E+000         
2015-10-20                19:44:49.209              292.48945844              7019.747003               293.48945844              1445370289.209            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785521207E+000         1.9193363035E+000         4.2322072821E+002         4.3435255294E+002         1.6571365604E+000         2.0413322550E+000         
2015-10-20                19:44:50.131              292.48946912              7019.747259               293.48946912              1445370290.132            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785521207E+000         1.9193363035E+000         4.2320990207E+002         4.3435255294E+002         1.6571365604E+000         2.0413322550E+000         
2015-10-20                19:44:50.642              292.48947503              7019.747401               293.48947503              1445370290.643            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8785521207E+000         1.9189448643E+000         4.2320990207E+002         4.3433674664E+002         1.6581461769E+000         2.0425177985E+000         
2015-10-20                19:44:52.096              292.48949186              7019.747805               293.48949186              1445370292.097            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8784645440E+000         1.9189448643E+000         4.2320990207E+002         4.3433674664E+002         1.6581461769E+000         2.0425177985E+000         
2015-10-20                19:44:53.023              292.48950259              7019.748062               293.48950259              1445370293.024            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8784645440E+000         1.9189448643E+000         4.2317499864E+002         4.3433674664E+002         1.6581461769E+000         2.0425177985E+000         
2015-10-20                19:44:53.533              292.48950850              7019.748204               293.48950850              1445370293.534            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8784645440E+000         1.9188779111E+000         4.2317499864E+002         4.3430713112E+002         1.6589478003E+000         2.0434590600E+000         
2015-10-20                19:44:54.997              292.48952544              7019.748611               293.48952544              1445370294.998            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8786237557E+000         1.9188779111E+000         4.2317499864E+002         4.3430713112E+002         1.6589478003E+000         2.0434590600E+000         
2015-10-20                19:44:55.936              292.48953630              7019.748871               293.48953630              1445370295.936            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.8786237557E+000         1.9188779111E+000         4.2317592407E+002         4.3430713112E+002         1.6589478003E+000         2.0434590600E+000         
